id,url,image,queries
130327244,https://media.rightmove.co.uk/17k/16409/130327244/16409_32025393_IMG_04_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F432D0>,"The image shows a well-lit hallway with a staircase leading to an upper level. There's carpeting throughout, white walls, and white doors. A small wooden chair can be seen under the stairs. Natural light streams in through windows, and the space is clean and appears to be well-maintained."
130327244,https://media.rightmove.co.uk/17k/16409/130327244/16409_32025393_IMG_05_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F43450>,"This is a spacious room featuring a dining area with a wooden table and chairs, and a living area with two sofas, a chair, and a small wooden coffee table. Natural light enters through the two windows draped with curtains. The room has carpeted flooring, a light ceiling, and is decorated with framed pictures and ornaments."
130327244,https://media.rightmove.co.uk/17k/16409/130327244/16409_32025393_IMG_06_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F43590>,"This is a dining room featuring a wooden table with chairs, a storage cabinet against the wall, and framed artwork. The room has carpeted flooring, a radiator, and large windows with curtains. There's a light fixture above the table."
130327244,https://media.rightmove.co.uk/17k/16409/130327244/16409_32025393_IMG_07_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F436D0>,"The image shows a bedroom with a large bed, wooden furniture including a chest of drawers, and framed art on the walls. The room has carpeted flooring and is lit by ceiling lights. There is a door leading to another room."
130327244,https://media.rightmove.co.uk/17k/16409/130327244/16409_32025393_IMG_08_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F43850>,"This image shows a kitchen with a dining area. There is a range of fitted cabinets, a built-in oven, a countertop, and a tiled backsplash. The room includes a dining table with chairs and a window providing natural light."
130327244,https://media.rightmove.co.uk/17k/16409/130327244/16409_32025393_IMG_09_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F439D0>,"This image shows a dining area with a tiled floor and natural light. The room includes a dining table with chairs, wall-mounted cabinetry, and a wall-mounted TV. There are framed pictures on the wall and windows with dark curtains."
130327244,https://media.rightmove.co.uk/17k/16409/130327244/16409_32025393_IMG_10_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F43B50>,"This is a bedroom featuring a double bed with a headboard, two bedside tables with lamps, a chest of drawers, simple window treatments, carpeted flooring, and neutral wall colors. There is artwork on the walls, and the room receives natural light from the windows, which also have blinds."
130327244,https://media.rightmove.co.uk/17k/16409/130327244/16409_32025393_IMG_11_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F43CD0>,"The image shows an interior hallway leading into a living area, with built-in cabinets along the hallway. To the right, there is a glimpse into a bathroom with a towel radiator. The space features neutral-toned carpeting and natural light coming through windows."
130327244,https://media.rightmove.co.uk/17k/16409/130327244/16409_32025393_IMG_12_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F43E50>,"This room features two single beds, a wooden chair, a dresser, and full-length curtains. Two windows provide natural light, and there's a built-in wardrobe offering storage space. The decor includes framed wall art and a ceiling light fixture. Flooring appears to be carpeted."
130327244,https://media.rightmove.co.uk/17k/16409/130327244/16409_32025393_IMG_13_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F43FD0>,"The room features two single beds with light-colored beddings, a wooden wardrobe, and a matching bedside table with a lamp. A traditional rocking chair is placed to one side, and a patterned area rug lies on the carpeted floor. The space is illuminated naturally with sunlight streaming through the window, which is dressed with white curtains."
130327244,https://media.rightmove.co.uk/17k/16409/130327244/16409_32025393_IMG_14_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F48150>,"The image shows a bathroom with a white tiled wall, featuring a horizontal accent stripe. There is a bathtub with a glass shower screen, a toilet, a pedestal sink, and a heated towel rail. Accessories include a basket, towels, and wall art. The floor is tiled."
130327244,https://media.rightmove.co.uk/17k/16409/130327244/16409_32025393_IMG_15_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F48290>,"The image shows a patio area with a seating arrangement consisting of a round table and two chairs. There are double doors leading into the building, complemented by a side window. The ground is covered with decking, and there are plants around the perimeter. A hedge provides privacy at the back."
130327244,https://media.rightmove.co.uk/17k/16409/130327244/16409_32025393_IMG_16_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F483D0>,"This is a multi-story residential building featuring a brick facade, multiple windows, and some units with balconies. There is a central entrance with a white door, flanked by symmetrical wings, and a pitched roof with dormer windows. It is enclosed by a low brick wall with metal railings and a gated entrance. The building is located alongside a street with visible street lighting."
130327244,https://media.rightmove.co.uk/17k/16409/130327244/16409_32025393_IMG_17_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F48550>,"The image shows a parking area delineated by white lines on the asphalt. A wooden fence stands in the background, with foliage partially covering it. The area appears to be outdoors and may accommodate two vehicles, as indicated by the parking space lines."
130327244,https://media.rightmove.co.uk/17k/16409/130327244/16409_32025393_IMG_18_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F486D0>,"The image shows a gated entrance called ""Aventine Court."" The gate is made of black metal bars, and there are two brick pillars on either side with plaques displaying the name. The ground is paved with bricks, and there is a hedged area lining the entrance path. The surroundings suggest an enclosed and potentially private residential area."
130327244,https://media.rightmove.co.uk/17k/16409/130327244/16409_32025393_IMG_19_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F48850>,"This image captures a view of an open green space framed by bare tree branches and backed by a metal fence in the foreground. In the distance, sparse trees and a small building can be seen, perhaps part of a park or recreational area. The sky is overcast, suggesting a gloomy or cool weather day."
130327244,https://media.rightmove.co.uk/17k/16409/130327244/16409_32025393_IMG_20_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F489D0>,"This is a multi-unit residential building featuring a brick facade with several windows. It has a parking lot in the front with parked cars. The building is three stories tall, with a gabled roof and dormer windows. There is landscaping with shrubs along the perimeter."
131363825,https://media.rightmove.co.uk/243k/242417/131363825/242417_2_23_IMG_00_0001.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1000x667 at 0x2C7F48B10>,"The room featured is a combined kitchen and dining area with a modern design. It includes white kitchen cabinetry, a central cooking island with a range hood, and an adjoining dining table set. There is ample natural light from large windows draped with long, sheer curtains. Flooring appears to be a light wood laminate. A small work desk with a chair is also present, and the room is"
131363825,https://media.rightmove.co.uk/243k/242417/131363825/242417_2_23_IMG_01_0001.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1000x667 at 0x2C7F48C90>,"This image shows a living space with a navy blue sofa with accent cushions, a center table, and a workspace with a desk and chair. The room has sheer curtains, a floor lamp, and a textured dark accent wall. There is a large potted plant adding greenery to the space."
131363825,https://media.rightmove.co.uk/243k/242417/131363825/242417_2_23_IMG_02_0001.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1000x667 at 0x2C7F48E10>,"The image shows a bedroom with natural light coming through a window that offers a view of greenery outside. The room includes a bed with a headboard, a bedside table, a desk, a chair, a closet, and wall art. There's also a modern light fixture on the ceiling."
131363825,https://media.rightmove.co.uk/243k/242417/131363825/242417_2_23_IMG_03_0001.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1000x667 at 0x2C7F48F90>,"The room features a bed with a padded headboard, accentuated with pillows and a throw blanket. Two bedside lamps provide ambient lighting. A mirrored wardrobe and a glass-top desk with a metal chair are present. Neutral color tones and framed artwork create a modern aesthetic. Access to a balcony is visible through an open door."
131363825,https://media.rightmove.co.uk/243k/242417/131363825/242417_2_23_IMG_04_0001.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1000x667 at 0x2C7F49110>,"The image shows a modern bathroom with grey tiles, a glass-enclosed shower, a pedestal sink, a toilet, and a rectangular mirror. There are shelves holding towels and decorative plants. The floor has wood-effect tiling."
131363825,https://media.rightmove.co.uk/243k/242417/131363825/242417_2_23_IMG_05_0001.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1000x667 at 0x2C7F49250>,"The bathroom features a bathtub, toilet, and washbasin with a mirrored cabinet above. There is a wall-mounted towel heater and floating shelves for storage. The room has tiled walls and a patterned feature wall."
119015108,https://media.rightmove.co.uk/208k/207455/119015108/207455_SopwellLane094_IMG_00_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x768 at 0x2C7F49390>,"This image displays a row of terraced houses with brick facades and variously colored front doors. The properties feature two stories, sash windows, and chimney stacks. They are situated along a paved street with curb parking."
119015108,https://media.rightmove.co.uk/208k/207455/119015108/207455_SopwellLane094_IMG_01_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x768 at 0x2C7F494D0>,"The room features a wooden door, laminate flooring, white walls, and a ceiling light fixture. There's a small, white built-in shelf unit along one wall and what appears to be an electric fireplace on the floor. Electrical cables are visible near the fireplace."
119015108,https://media.rightmove.co.uk/208k/207455/119015108/207455_SopwellLane094_IMG_02_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x768 at 0x2C7F49650>,"The image shows a room with a front door featuring decorative glass panels. There's a fireplace with a black hearth, laminate flooring, and a lamp hanging from the ceiling. The walls are painted white with some panel detailing. A front-facing window allows natural light into the space."
119015108,https://media.rightmove.co.uk/208k/207455/119015108/207455_SopwellLane094_IMG_03_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x768 at 0x2C7F49790>,"This is an image of a kitchen area with modern fittings, featuring an oven, hob, and extractor fan. The room has a wooden floor, white walls, and a staircase leading to an upper level. There is recessed lighting in the ceiling and a radiator on the wall. A wooden door provides access to another room."
119015108,https://media.rightmove.co.uk/208k/207455/119015108/207455_SopwellLane094_IMG_04_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x768 at 0x2C7F49910>,"The kitchen features built-in appliances, including a washing machine and an oven. The overhead extractor hood is installed above the stove area. Cabinetry provides storage, and there is under-cabinet lighting. The flooring is a wood-effect laminate, and the walls have subway tile backsplash. There is a single door leading out."
119015108,https://media.rightmove.co.uk/208k/207455/119015108/207455_SopwellLane094_IMG_05_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x768 at 0x2C7F49A90>,"The image shows a modern kitchen featuring white cabinetry and subway tile backsplash. It includes an integrated oven, a countertop stove, and a front-loading washing machine. There is a window providing natural light and a wood-effect vinyl flooring."
119015108,https://media.rightmove.co.uk/208k/207455/119015108/207455_SopwellLane094_IMG_06_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x768 at 0x2C7F49BD0>,"The room features a neutral color palette with white walls and light carpet flooring. It is lit by recessed ceiling lights and has a window providing natural light. There is a black fireplace on one wall, adding a focal point to the space. Heating is provided by a radiator below the window. The room appears to be unfurnished."
119015108,https://media.rightmove.co.uk/208k/207455/119015108/207455_SopwellLane094_IMG_07_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x768 at 0x2C7F49D50>,"The room features a window with blinds, a ceiling light fixture, a radiator under the window, and carpeted flooring. The walls are painted white, giving the space a neutral backdrop."
119015108,https://media.rightmove.co.uk/208k/207455/119015108/207455_SopwellLane094_IMG_08_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x768 at 0x2C7F49ED0>,"The image shows a bathroom with a corner shower enclosure, toilet, and pedestal sink with storage. There is a mirror above the sink, and the floor is tiled. A radiator is present, and the walls are tiled partially around the shower area and finished with white paint elsewhere."
119015108,https://media.rightmove.co.uk/208k/207455/119015108/207455_SopwellLane094_IMG_09_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x768 at 0x2C7F4A050>,"The image shows a garden with a central grass area flanked by hedges and shrubs. There is a paved path leading towards a shed, visible in the back. Trees without leaves imply that the photo was taken during a dormant season for plant life. The garden appears to be in need of maintenance."
129458465,https://media.rightmove.co.uk/191k/190424/129458465/190424_31970119_IMG_00_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F4A1D0>,"The property is a two-story house with a white exterior and contrasting red and blue doors. It features a pitched roof and white-framed windows. There are mature plants next to the entrance, and a pruned tree is visible in the front garden area."
129458465,https://media.rightmove.co.uk/191k/190424/129458465/190424_31970119_IMG_01_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F4A350>,"The room features wooden flooring, a white mantelpiece with an exposed brick fireplace, and a white entrance door with glass panels. There is a built-in cabinet on the left and a central light fixture. A window provides natural light."
129458465,https://media.rightmove.co.uk/191k/190424/129458465/190424_31970119_IMG_02_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F4A4D0>,This is an interior space showing a room with hardwood flooring and a fireplace. There are built-in cabinets and shelves on one side of the fireplace. The room has white walls with one accent wall painted in a contrasting color. Natural light enters through windows visible in the adjoining room. There is an open doorway leading to the adjacent space with a beamed ceiling. The room has radiators for
129458465,https://media.rightmove.co.uk/191k/190424/129458465/190424_31970119_IMG_03_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F4A610>,"The image shows a kitchen with wooden floorboards and white cabinetry. There is a built-in oven, gas stovetop, range hood, and a stainless steel sink. Natural light enters through the window by the door, and a partial view of an adjoining room is visible. The ceiling has decorative moldings."
129458465,https://media.rightmove.co.uk/191k/190424/129458465/190424_31970119_IMG_04_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F4A790>,"This is an interior space featuring a white color scheme, carpeted flooring, and built-in storage cabinets. There is a fireplace mantel and a single ceiling light fixture. The room includes a doorway that leads to another area with steps visible."
129458465,https://media.rightmove.co.uk/191k/190424/129458465/190424_31970119_IMG_05_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F4A910>,"The image shows a bathroom with a bathtub, a pedestal sink, a toilet, and a window. There is a shower attachment over the tub. White tiles line the wall by the bathtub, and there is a small glass shelf. The floor is wooden."
129458465,https://media.rightmove.co.uk/191k/190424/129458465/190424_31970119_IMG_06_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F4AA90>,"The image shows a kitchen with white cabinets, a built-in oven, a gas hob, and an extractor hood. The floors are wooden and the room includes a radiator and two windows for natural light. There is a door on the left-hand side."
129458465,https://media.rightmove.co.uk/191k/190424/129458465/190424_31970119_IMG_07_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F4ABD0>,"The room features built-in storage cabinets, a radiator, a decorative fireplace, and a window providing natural light."
129458465,https://media.rightmove.co.uk/191k/190424/129458465/190424_31970119_IMG_08_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F4AD50>,"The image shows a room with wooden flooring, white wall-mounted radiator, white paneled doors, and white walls. There's access to an adjoining room through a door. A toilet is partially visible."
129458465,https://media.rightmove.co.uk/191k/190424/129458465/190424_31970119_IMG_09_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F4AED0>,"This is an exterior side passageway of a property featuring a white door with frosted glass panes, flanked by a white trellis. The area has a concrete and brick paved floor, with plant growth on one side and a wooden fence on the other, giving privacy to the space. A solitary white chair is positioned near the fence."
129458465,https://media.rightmove.co.uk/191k/190424/129458465/190424_31970119_IMG_10_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F4B050>,"The image shows an outdoor space enclosed by wooden fencing and a white-painted wall. There is a patio area with paving stones, some of which are covered with moss or vegetation. A metal garden chair is visible on the right. The rear gate is wooden, matching the fence."
129458465,https://media.rightmove.co.uk/191k/190424/129458465/190424_31970119_IMG_11_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F4B1D0>,"The image shows an outdoor area with paved ground, surrounded by wooden fencing. There is vegetation along the fence line and a section of soil with plants. A satellite dish is visible on the side of the building."
129458465,https://media.rightmove.co.uk/191k/190424/129458465/190424_31970119_IMG_12_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F4B350>,"The image shows an external view of a property featuring a side pathway with stone paving. The white exterior walls have satellite dishes mounted, and the pathway leads to a wooden gate. Vegetation is present along the path with some overgrown plants and pots. A trellis stands near the front, partially supporting climbing plants."
129858443,https://media.rightmove.co.uk/191k/190424/129858443/190424_31997560_IMG_00_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F4B490>,"This is a terraced house featuring a paved driveway. The property includes multiple levels, windows on both floors, and distinct entry doors for each unit. It shows signs of mixed maintenance with some areas requiring attention. A car is parked on the driveway."
129858443,https://media.rightmove.co.uk/191k/190424/129858443/190424_31997560_IMG_01_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F4B610>,"The room shown features laminate flooring, a large window providing natural light, and a wall-mounted radiator. There is an air conditioning unit installed and a built-in storage cupboard. Neutral-colored walls and a simple light fixture are present."
129858443,https://media.rightmove.co.uk/191k/190424/129858443/190424_31997560_IMG_02_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F4B790>,"The image shows a kitchen with fitted white cabinets, a built-in oven and hob, an extractor hood, and a freestanding washing machine. There's a stainless steel sink, tiled backsplash, and a gray tiled floor. Natural light enters through double-glazed windows and a door with frosted glass panels. A wall-mounted boiler is also present."
129858443,https://media.rightmove.co.uk/191k/190424/129858443/190424_31997560_IMG_03_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F4B910>,"This image shows a garden with a clear day sky. There is a wooden fence bordering the property and a pathway leading through the garden. Visible are some leafless trees and vegetation, indicating it may be autumn or winter. Various allotment plots can be seen beyond the fence in the distance, suggesting a community gardening presence in the area."
129858443,https://media.rightmove.co.uk/191k/190424/129858443/190424_31997560_IMG_04_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F4BA90>,"This is an image of a room with natural light entering through a window with curtains. The room features laminate flooring, a radiator, and two white doors. The walls are painted in a light color."
129858443,https://media.rightmove.co.uk/191k/190424/129858443/190424_31997560_IMG_05_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F4BC10>,"The kitchen features white cabinetry, dark grey floor tiles, and light-colored countertops with a speckled design. There are several wall-mounted and base cabinets that provide storage. A section of tiled backsplash is visible above the counter. The room receives natural light from a window. The entryway showcases wooden flooring and a door leading to another room."
129858443,https://media.rightmove.co.uk/191k/190424/129858443/190424_31997560_IMG_06_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F4BD90>,"This image shows an interior space with two distinct types of flooring, carpet and laminate. There is a wooden handrail on the left side leading up to a short staircase. The area is brightly lit with natural light coming from a window with curtains in the adjoining room. A heating unit is present under the window. The walls are painted in a light color, and white door frames are visible"
129858443,https://media.rightmove.co.uk/191k/190424/129858443/190424_31997560_IMG_07_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F4BF10>,"The room features a neutral color scheme with a window dressed with gray curtains. There's a radiator below the window and a flush ceiling light fixture. The flooring is a laminate wood effect, and there are two white doors, likely leading to other rooms or closets."
129858443,https://media.rightmove.co.uk/191k/190424/129858443/190424_31997560_IMG_08_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F4C0D0>,"The image shows an empty room with natural light from a window dressed with grey curtains. There are wood laminate floors, a white radiator under the window, and a plain white door on the right. The room appears ready for occupation or customization."
129858443,https://media.rightmove.co.uk/191k/190424/129858443/190424_31997560_IMG_09_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F4C250>,"The room features laminate flooring, a radiator, and a window providing natural light. There is a flush ceiling light and a white door that appears to lead to another room or a closet. Electrical outlets are available near the floor on one wall. The walls are painted in a light color, providing a neutral backdrop suitable for customization."
129858443,https://media.rightmove.co.uk/191k/190424/129858443/190424_31997560_IMG_10_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F4C390>,"The image shows a bathroom featuring white wall tiles with a black accent strip, a bathtub with a glass partition, a pedestal sink, and a toilet. A frosted window allows for natural light and privacy. The bathroom has a white color scheme and vinyl flooring."
129858443,https://media.rightmove.co.uk/191k/190424/129858443/190424_31997560_IMG_11_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F4C510>,"This is a photo of a semi-detached house featuring two floors with visible chimneys. The building has a mix of painted and unpainted facade with white window frames. There's fencing around the property, dividing it from neighboring spaces, and a pathway leading up to the entrance. The area in front of the house consists of a garden space that is partly grassy and partly paved."
129858443,https://media.rightmove.co.uk/191k/190424/129858443/190424_31997560_IMG_12_0000.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F4C690>,"This is an outdoor space with a long, narrow layout, enclosed by wooden fences on both sides. There is a grassy area with a path of stepping stones and diverse vegetation. A few small structures are visible at the far end of the garden, and residential buildings can be seen in the background. The image captures a clear sky with some cloud cover."
128321342,https://media.rightmove.co.uk/218k/217763/128321342/217763_S144243_IMG_00_0001.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x684 at 0x2C7F4C810>,"The image shows a two-story brick townhouse with a grey front door and white-framed windows. Adjacent to the property is a single-story garage with a wooden sliding door. The building is part of a street with similar houses, and it faces a road with a crossing zone indicated by road markings."
128321342,https://media.rightmove.co.uk/218k/217763/128321342/217763_S144243_IMG_01_0001.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x684 at 0x2C7F4C950>,"This is a living space featuring wooden flooring and a neutral color scheme. There is a flat-screen TV mounted on the wall and a variety of seating options. The room has natural light coming through the windows with shutters. Visible are wooden beams, a bookshelf, and a fireplace with a log storage area underneath. The adjoining room appears to have a laundry appliance and a dining table."
128321342,https://media.rightmove.co.uk/218k/217763/128321342/217763_S144243_IMG_02_0001.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x684 at 0x2C7F4CA90>,"The room features a wooden floor, neutral wall colors, recessed lighting, and a fireplace with a mounted TV above. There's built-in shelving to one side filled with books. Furniture includes a purple sofa, a patterned armchair, and a small white armchair. A wicker basket is present, and the window is adorned with plantation shutters. The room appears well"
128321342,https://media.rightmove.co.uk/218k/217763/128321342/217763_S144243_IMG_03_0001.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x684 at 0x2C7F4CBD0>,"The room features a mounted flat-screen TV, white built-in shelves with books and a surfboard, a light-toned wooden floor, an armchair with a checkered pattern, a wood beam used as a mantel above a closed fireplace, wooden ceiling beams, and a door leading to another room. It receives natural light."
128321342,https://media.rightmove.co.uk/218k/217763/128321342/217763_S144243_IMG_04_0001.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x684 at 0x2C7F4CD50>,"Living room with wooden flooring, a staircase leading to an upper level, and a mix of rustic and modern elements. A large mirror, a couch, and a secondary seating option are present. Natural light coming through the window."
128321342,https://media.rightmove.co.uk/218k/217763/128321342/217763_S144243_IMG_05_0001.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x684 at 0x2C7F4CED0>,"This image shows a kitchen with wooden cabinetry and stone flooring. Appliances include a refrigerator, stove, and dishwasher. A wooden table with seating is centrally positioned. Natural light enters through windows and a door, enhancing the space's brightness."
128321342,https://media.rightmove.co.uk/218k/217763/128321342/217763_S144243_IMG_06_0001.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x684 at 0x2C7F4D050>,"The image shows an interior space with a dining area in the foreground, featuring a wooden table and chairs. Visible in the background is a small kitchen with modern appliances and a living space with a sofa. There is a staircase on the right leading to another level, promoting a sense of vertical space. Natural light illuminates the room, and the flooring appears to be tiled. The structures include"
128321342,https://media.rightmove.co.uk/218k/217763/128321342/217763_S144243_IMG_07_0001.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x684 at 0x2C7F4D1D0>,"This is a kitchen with wooden cabinetry and stainless steel appliances, including a gas cooktop and a built-in oven. Natural light comes in through the windows, and there is a central wooden table with chairs. The floor is tiled, and there is a washing machine to the right side."
128321342,https://media.rightmove.co.uk/218k/217763/128321342/217763_S144243_IMG_08_0001.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x684 at 0x2C7F4D310>,"The image shows a kitchen with wooden cabinetry and modern appliances including a stainless-steel refrigerator and stove. A wooden dining table with chairs is present, and the kitchen is illuminated by recessed lighting. Visible structural beams add character to the space."
128321342,https://media.rightmove.co.uk/218k/217763/128321342/217763_S144243_IMG_09_0001.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x684 at 0x2C7F4D450>,"The image shows a bedroom with a double bed, wooden bedside table, and lamp. A window provides natural light, and there are ceiling lights as well. The room has a neutral color scheme. A doorway leads to another room. Plants add a touch of greenery."
128321342,https://media.rightmove.co.uk/218k/217763/128321342/217763_S144243_IMG_10_0001.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x684 at 0x2C7F4D590>,"This is a bedroom featuring a double bed, a built-in wardrobe, recessed lighting, and a window allowing for natural light. Additionally, there are two potted plants and a mirror situated on one side of the room."
128321342,https://media.rightmove.co.uk/218k/217763/128321342/217763_S144243_IMG_11_0001.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x684 at 0x2C7F4D710>,"The image shows a room with a single bed, a wooden nightstand or small dresser with a plant on top, and a shoe rack by the window. The room has a radiator and recessed ceiling lights. The window lets in natural light and has a roller shade."
128321342,https://media.rightmove.co.uk/218k/217763/128321342/217763_S144243_IMG_12_0001.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x684 at 0x2C7F4D890>,"The image shows a bathroom with a pedestal sink, toilet, and bathtub with a shower attachment and glass partition. There is a towel radiator and patterned floor tiles. A small potted plant and storage basket are also visible."
128321342,https://media.rightmove.co.uk/218k/217763/128321342/217763_S144243_IMG_13_0001.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x684 at 0x2C7F4DA10>,"The space features a coat rack with clothing items, a full-length mirror, a plant, wooden flooring, and a white balustrade. The room appears to have neutral walls and receives natural light. A thermostat is mounted on the wall next to the mirror."
128321342,https://media.rightmove.co.uk/218k/217763/128321342/217763_S144243_IMG_14_0001.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F4DB50>,"This image showcases a landscaped garden area with a lush border of shrubs and plants against a brick wall. The garden features a synthetic lawn and a patio area with a wooden bench set. A wooden fence with horizontal slats provides privacy, and the space is well-suited for outdoor relaxation."
128321342,https://media.rightmove.co.uk/218k/217763/128321342/217763_S144243_IMG_15_0001.jpeg,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=1024x683 at 0x2C7F4DCD0>,"The image displays a private, enclosed outdoor space with a seating area, artificial grass, and a variety of plants. There is wooden fencing along the boundary and the garden appears well-maintained."
